id_ves,id_fish,catch_volume,product_uni,volumn_uni,id_fish_uni,new_name,volume
208.0,880.0,55.0,-880.0,1.0,,,
210.0,204.0,3710404.0,9547.0,37680.0,,,
210.0,204.0,3710404.0,-204.0,3672724.0,,,
211.0,128.0,3695.0,-128.0,3695.0,,,
211.0,487.0,22.0,9666.0,22.0,,,
211.0,487.0,22.0,-487.0,0.0,,,
211.0,516.0,4332.0,-516.0,4332.0,,,
215.0,292.0,41726.0,3007.0,0.0,,,
215.0,292.0,41726.0,-292.0,41726.0,,,
215.0,400.0,61077.0,2143.0,0.0,,,
215.0,400.0,61077.0,-400.0,61077.0,,,
215.0,451.0,19147.0,2067.0,0.0,,,
215.0,451.0,19147.0,-451.0,19147.0,,,
215.0,677.0,4326.0,2017.0,0.0,,,
215.0,677.0,4326.0,-677.0,4326.0,,,
216.0,292.0,245.0,3817.0,119.0,,,
216.0,292.0,245.0,-292.0,126.0,,,
216.0,400.0,732747.0,1474.0,29064.0,,,
216.0,400.0,732747.0,3500.0,417758.0,,,
216.0,400.0,732747.0,-400.0,285925.0,,,
216.0,457.0,802.0,-457.0,802.0,,,
216.0,713.0,1486.0,-713.0,1486.0,,,
217.0,821.0,34144.0,2337.0,0.0,,,
217.0,821.0,34144.0,-821.0,34144.0,,,
218.0,400.0,1185304.0,1101.0,320.0,,,
218.0,400.0,1185304.0,1474.0,19795.0,,,
218.0,400.0,1185304.0,2472.0,9085.0,,,
218.0,400.0,1185304.0,2606.0,48175.0,,,
218.0,400.0,1185304.0,3524.0,729359.0,,,
218.0,400.0,1185304.0,3964.0,5460.0,,,
218.0,400.0,1185304.0,-400.0,373110.0,,,
220.0,233.0,17000.0,-233.0,17000.0,,,
221.0,451.0,85.0,2067.0,0.0,,,
221.0,451.0,85.0,-451.0,85.0,,,
221.0,692.0,1202.0,2269.0,0.0,,,
221.0,692.0,1202.0,-692.0,1202.0,,,
221.0,859.0,485.0,2912.0,416.0,,,
221.0,859.0,485.0,-859.0,69.0,,,
223.0,294.0,54484.0,2305.0,0.0,,,
223.0,294.0,54484.0,-294.0,54484.0,,,
224.0,292.0,117713.0,3817.0,56729.0,,,
224.0,292.0,117713.0,4553.0,6251.0,,,
224.0,292.0,117713.0,4946.0,7940.0,,,
224.0,292.0,117713.0,-292.0,46793.0,,,
224.0,400.0,142173.0,2472.0,651.0,,,
224.0,400.0,142173.0,2620.0,157.0,,,
224.0,400.0,142173.0,3524.0,24361.0,,,
224.0,400.0,142173.0,3726.0,98532.0,,,
224.0,400.0,142173.0,3964.0,112.0,,,
224.0,400.0,142173.0,4186.0,134.0,,,
224.0,400.0,142173.0,-400.0,18226.0,,,
224.0,451.0,3778.0,9536.0,3740.0,,,
224.0,451.0,3778.0,-451.0,38.0,,,
225.0,128.0,428580.0,-128.0,428580.0,,,
225.0,516.0,30855.0,-516.0,30855.0,,,
226.0,886.0,3834.0,3901.0,2300.0,,,
226.0,886.0,3834.0,-886.0,1534.0,,,
228.0,112.0,11786.0,4835.0,6958.0,,,
228.0,112.0,11786.0,9639.0,857.0,,,
228.0,112.0,11786.0,-112.0,3971.0,,,
228.0,144.0,2595.0,3140.0,802.0,,,
228.0,144.0,2595.0,-144.0,1793.0,,,
228.0,292.0,306755.0,1593.0,162354.0,,,
228.0,292.0,306755.0,2676.0,4576.0,,,
228.0,292.0,306755.0,3007.0,0.0,,,
228.0,292.0,306755.0,4553.0,1827.0,,,
228.0,292.0,306755.0,4946.0,7025.0,,,
228.0,292.0,306755.0,-292.0,130973.0,,,
228.0,400.0,327032.0,1474.0,14533.0,,,
228.0,400.0,327032.0,2143.0,0.0,,,
228.0,400.0,327032.0,2675.0,1607.0,,,
228.0,400.0,327032.0,3524.0,200756.0,,,
228.0,400.0,327032.0,-400.0,110136.0,,,
228.0,451.0,41645.0,2067.0,0.0,,,
228.0,451.0,41645.0,4850.0,815.0,,,
228.0,451.0,41645.0,4913.0,15256.0,,,
228.0,451.0,41645.0,9541.0,1972.0,,,
228.0,451.0,41645.0,9543.0,11314.0,,,
228.0,451.0,41645.0,-451.0,12288.0,,,
228.0,683.0,15576.0,1273.0,532.0,,,
228.0,683.0,15576.0,3604.0,8341.0,,,
228.0,683.0,15576.0,-683.0,6703.0,,,
228.0,692.0,160204.0,3794.0,158618.0,,,
228.0,692.0,160204.0,-692.0,1586.0,,,
230.0,113.0,29.0,1126.0,22.0,,,
230.0,113.0,29.0,-113.0,7.0,,,
230.0,292.0,9936.0,1135.0,6624.0,,,
230.0,292.0,9936.0,1755.0,240.0,,,
230.0,292.0,9936.0,-292.0,3072.0,,,
230.0,408.0,10497.0,5427.0,7498.0,,,
230.0,408.0,10497.0,-408.0,2999.0,,,
230.0,683.0,187.0,2388.0,123.0,,,
230.0,683.0,187.0,-683.0,64.0,,,
230.0,721.0,59.0,-721.0,59.0,,,
233.0,400.0,1185829.0,1472.0,47379.0,,,
233.0,400.0,1185829.0,1473.0,270.0,,,
233.0,400.0,1185829.0,3524.0,730632.0,,,
233.0,400.0,1185829.0,-400.0,407548.0,,,
233.0,457.0,2300.0,-457.0,2300.0,,,
233.0,677.0,187.0,3217.0,186.0,,,
233.0,677.0,187.0,-677.0,1.0,,,
234.0,292.0,83600.0,-292.0,83600.0,,,
234.0,400.0,149100.0,-400.0,149100.0,,,
234.0,403.0,49400.0,-403.0,49400.0,,,
234.0,451.0,44900.0,-451.0,44900.0,,,
234.0,677.0,62700.0,-677.0,62700.0,,,
237.0,821.0,31841.0,2337.0,0.0,,,
237.0,821.0,31841.0,-821.0,31841.0,,,
240.0,113.0,66.0,1126.0,50.0,,,
240.0,113.0,66.0,-113.0,16.0,,,
240.0,292.0,59025.0,1135.0,39350.0,,,
240.0,292.0,59025.0,1923.0,0.0,,,
240.0,292.0,59025.0,4648.0,500.0,,,
240.0,292.0,59025.0,-292.0,19175.0,,,
240.0,408.0,21210.0,5427.0,15150.0,,,
240.0,408.0,21210.0,-408.0,6060.0,,,
240.0,610.0,2055.0,5081.0,1376.0,,,
240.0,610.0,2055.0,-610.0,679.0,,,
240.0,617.0,2258.0,1092.0,1428.0,,,
240.0,617.0,2258.0,-617.0,830.0,,,
240.0,683.0,1441.0,2388.0,950.0,,,
240.0,683.0,1441.0,-683.0,491.0,,,
240.0,714.0,1118.0,9534.0,800.0,,,
240.0,714.0,1118.0,-714.0,318.0,,,
241.0,128.0,25780.0,-128.0,25780.0,,,
241.0,233.0,26500.0,-233.0,26500.0,,,
243.0,292.0,8719.0,3007.0,0.0,,,
243.0,292.0,8719.0,-292.0,8719.0,,,
243.0,400.0,320590.0,2143.0,0.0,,,
243.0,400.0,320590.0,-400.0,320590.0,,,
243.0,403.0,400.0,2149.0,0.0,,,
243.0,403.0,400.0,-403.0,400.0,,,
243.0,451.0,460.0,2067.0,0.0,,,
243.0,451.0,460.0,-451.0,460.0,,,
245.0,188.0,60500.0,-188.0,60500.0,,,
248.0,173.0,136230.0,1066.0,136230.0,,,
248.0,173.0,136230.0,-173.0,0.0,,,
248.0,228.0,485580.0,1702.0,485580.0,,,
248.0,228.0,485580.0,-228.0,0.0,,,
248.0,292.0,300.0,3007.0,300.0,,,
248.0,292.0,300.0,-292.0,0.0,,,
248.0,717.0,152.0,-717.0,152.0,,,
249.0,204.0,23500.0,-204.0,23500.0,,,
249.0,292.0,62700.0,3007.0,0.0,,,
249.0,292.0,62700.0,-292.0,62700.0,,,
249.0,400.0,82400.0,2143.0,0.0,,,
249.0,400.0,82400.0,-400.0,82400.0,,,
249.0,451.0,11000.0,2067.0,0.0,,,
249.0,451.0,11000.0,-451.0,11000.0,,,
250.0,173.0,4192.0,1066.0,4192.0,,,
250.0,173.0,4192.0,-173.0,0.0,,,
250.0,228.0,125491.0,1702.0,125491.0,,,
250.0,228.0,125491.0,-228.0,0.0,,,
251.0,755.0,162106.0,-755.0,162106.0,,,
253.0,173.0,52438.0,5588.0,72139.0,,,
253.0,173.0,52438.0,-173.0,-19701.0,,,
253.0,228.0,163113.0,255240.0,163113.0,,,
253.0,228.0,163113.0,-228.0,0.0,,,
260.0,224.0,720497.0,3959.0,90372.0,,,
260.0,224.0,720497.0,-224.0,630125.0,,,
263.0,112.0,2004.0,4833.0,1342.0,,,
263.0,112.0,2004.0,-112.0,662.0,,,
263.0,113.0,1040.0,4989.0,705.0,,,
263.0,113.0,1040.0,-113.0,335.0,,,
263.0,144.0,15135.0,2217.0,4677.0,,,
263.0,144.0,15135.0,-144.0,10458.0,,,
263.0,292.0,250837.0,4506.0,954.0,,,
263.0,292.0,250837.0,4829.0,137066.0,,,
263.0,292.0,250837.0,4853.0,18426.0,,,
263.0,292.0,250837.0,354713.0,5258.0,,,
263.0,292.0,250837.0,-292.0,89133.0,,,
266.0,112.0,1400.0,-112.0,1400.0,,,
266.0,292.0,80600.0,-292.0,80600.0,,,
266.0,400.0,99400.0,-400.0,99400.0,,,
266.0,403.0,227200.0,-403.0,227200.0,,,
266.0,451.0,64800.0,-451.0,64800.0,,,
266.0,677.0,35800.0,-677.0,35800.0,,,
266.0,692.0,100.0,-692.0,100.0,,,
267.0,204.0,10700.0,-204.0,10700.0,,,
267.0,253.0,300.0,-253.0,300.0,,,
267.0,292.0,4380.0,-292.0,4380.0,,,
267.0,400.0,1009400.0,-400.0,1009400.0,,,
267.0,451.0,1200.0,-451.0,1200.0,,,
267.0,887.0,650.0,-887.0,650.0,,,
271.0,188.0,77539.0,-188.0,77539.0,,,
272.0,188.0,447331.0,-188.0,447331.0,,,
275.0,113.0,198.0,-113.0,198.0,,,
275.0,147.0,759.0,-147.0,759.0,,,
275.0,292.0,41400.0,4352.0,27600.0,,,
275.0,292.0,41400.0,4648.0,1590.0,,,
275.0,292.0,41400.0,-292.0,12210.0,,,
275.0,408.0,27628.0,5427.0,19734.0,,,
275.0,408.0,27628.0,-408.0,7894.0,,,
275.0,410.0,76.0,5517.0,50.0,,,
275.0,410.0,76.0,-410.0,26.0,,,
275.0,610.0,2314.0,5072.0,1550.0,,,
275.0,610.0,2314.0,-610.0,764.0,,,
275.0,617.0,2689.0,1092.0,1700.0,,,
275.0,617.0,2689.0,-617.0,989.0,,,
275.0,714.0,1187.0,9534.0,850.0,,,
275.0,714.0,1187.0,-714.0,337.0,,,
275.0,721.0,327.0,-721.0,327.0,,,
277.0,188.0,288586.0,-188.0,288586.0,,,
278.0,886.0,100436.0,9626.0,15563.0,,,
278.0,886.0,100436.0,9627.0,15849.0,,,
278.0,886.0,100436.0,9628.0,24074.0,,,
278.0,886.0,100436.0,9654.0,2427.0,,,
278.0,886.0,100436.0,9655.0,2289.0,,,
278.0,886.0,100436.0,-886.0,40234.0,,,
281.0,294.0,40321.0,2305.0,0.0,,,
281.0,294.0,40321.0,-294.0,40321.0,,,
282.0,113.0,264.0,1126.0,200.0,,,
282.0,113.0,264.0,-113.0,64.0,,,
282.0,147.0,435.0,-147.0,435.0,,,
282.0,292.0,39075.0,1135.0,26050.0,,,
282.0,292.0,39075.0,4648.0,1230.0,,,
282.0,292.0,39075.0,-292.0,11795.0,,,
282.0,408.0,17640.0,5427.0,12600.0,,,
282.0,408.0,17640.0,-408.0,5040.0,,,
282.0,617.0,2610.0,1092.0,1650.0,,,
282.0,617.0,2610.0,-617.0,960.0,,,
282.0,714.0,1117.0,9534.0,800.0,,,
282.0,714.0,1117.0,-714.0,317.0,,,
282.0,721.0,65.0,-721.0,65.0,,,
283.0,400.0,3932895.0,1474.0,71333.0,,,
283.0,400.0,3932895.0,2472.0,57062.0,,,
283.0,400.0,3932895.0,2606.0,190160.0,,,
283.0,400.0,3932895.0,3524.0,2442792.0,,,
283.0,400.0,3932895.0,3964.0,24139.0,,,
283.0,400.0,3932895.0,-400.0,1147409.0,,,
285.0,112.0,216.0,4835.0,113.0,,,
285.0,112.0,216.0,4988.0,31.0,,,
285.0,112.0,216.0,-112.0,72.0,,,
285.0,113.0,3567.0,4210.0,509.0,,,
285.0,113.0,3567.0,4989.0,2309.0,,,
285.0,113.0,3567.0,-113.0,749.0,,,
285.0,210.0,92439.0,3812.0,43075.0,,,
285.0,210.0,92439.0,-210.0,49364.0,,,
285.0,292.0,122739.0,3249.0,1475.0,,,
285.0,292.0,122739.0,3615.0,545.0,,,
285.0,292.0,122739.0,3807.0,52965.0,,,
285.0,292.0,122739.0,3811.0,7240.0,,,
285.0,292.0,122739.0,4506.0,145.0,,,
285.0,292.0,122739.0,4553.0,5825.0,,,
285.0,292.0,122739.0,4853.0,5300.0,,,
285.0,292.0,122739.0,4946.0,5825.0,,,
285.0,292.0,122739.0,-292.0,43419.0,,,
287.0,144.0,729.0,3142.0,0.0,,,
287.0,144.0,729.0,-144.0,729.0,,,
287.0,292.0,15741.0,3007.0,0.0,,,
287.0,292.0,15741.0,-292.0,15741.0,,,
287.0,400.0,43819.0,2143.0,0.0,,,
287.0,400.0,43819.0,-400.0,43819.0,,,
287.0,403.0,45073.0,2149.0,0.0,,,
287.0,403.0,45073.0,-403.0,45073.0,,,
287.0,451.0,6000.0,2067.0,0.0,,,
287.0,451.0,6000.0,-451.0,6000.0,,,
287.0,677.0,4218.0,2017.0,0.0,,,
287.0,677.0,4218.0,-677.0,4218.0,,,
287.0,692.0,891.0,2269.0,0.0,,,
287.0,692.0,891.0,-692.0,891.0,,,
289.0,173.0,75299.0,5588.0,75299.0,,,
289.0,173.0,75299.0,-173.0,0.0,,,
289.0,228.0,168838.0,1702.0,168838.0,,,
289.0,228.0,168838.0,-228.0,0.0,,,
292.0,204.0,1350.0,-204.0,1350.0,,,
292.0,292.0,25200.0,3007.0,0.0,,,
292.0,292.0,25200.0,-292.0,25200.0,,,
292.0,400.0,717790.0,2143.0,0.0,,,
292.0,400.0,717790.0,-400.0,717790.0,,,
292.0,451.0,19800.0,2067.0,0.0,,,
292.0,451.0,19800.0,-451.0,19800.0,,,
292.0,677.0,50.0,-677.0,50.0,,,
293.0,755.0,104699.0,-755.0,104699.0,,,
296.0,292.0,11070.0,4352.0,7380.0,,,
296.0,292.0,11070.0,-292.0,3690.0,,,
296.0,408.0,7182.0,5427.0,5130.0,,,
296.0,408.0,7182.0,-408.0,2052.0,,,
296.0,617.0,79.0,1092.0,50.0,,,
296.0,617.0,79.0,-617.0,29.0,,,
296.0,683.0,295.0,2388.0,195.0,,,
296.0,683.0,295.0,-683.0,100.0,,,
296.0,714.0,210.0,9534.0,150.0,,,
296.0,714.0,210.0,-714.0,60.0,,,
296.0,721.0,261.0,-721.0,261.0,,,
298.0,400.0,1495840.0,1450.0,79872.0,,,
298.0,400.0,1495840.0,1474.0,55553.0,,,
298.0,400.0,1495840.0,2472.0,3507.0,,,
298.0,400.0,1495840.0,2606.0,135960.0,,,
298.0,400.0,1495840.0,3501.0,188651.0,,,
298.0,400.0,1495840.0,3778.0,166673.0,,,
298.0,400.0,1495840.0,3964.0,17820.0,,,
298.0,400.0,1495840.0,-400.0,847804.0,,,
299.0,128.0,79707.0,-128.0,79707.0,,,
299.0,516.0,2497.0,-516.0,2497.0,,,
306.0,844.0,88438.0,4593.0,14518.0,,,
306.0,844.0,88438.0,4595.0,31908.0,,,
306.0,844.0,88438.0,4596.0,4944.0,,,
306.0,844.0,88438.0,-844.0,37068.0,,,
307.0,886.0,27351.0,4300.0,8035.0,,,
307.0,886.0,27351.0,4305.0,2067.0,,,
307.0,886.0,27351.0,9627.0,0.0,,,
307.0,886.0,27351.0,9628.0,6260.0,,,
307.0,886.0,27351.0,-886.0,10989.0,,,
310.0,188.0,320280.0,-188.0,320280.0,,,
313.0,847.0,10844.0,4121.0,0.0,,,
313.0,847.0,10844.0,-847.0,10844.0,,,
315.0,144.0,443.0,-144.0,443.0,,,
315.0,292.0,456.0,-292.0,456.0,,,
315.0,400.0,11262.0,-400.0,11262.0,,,
315.0,451.0,18902.0,-451.0,18902.0,,,
315.0,677.0,2146.0,-677.0,2146.0,,,
315.0,692.0,2038.0,-692.0,2038.0,,,
315.0,887.0,452.0,-887.0,452.0,,,
319.0,292.0,20475.0,1135.0,13650.0,,,
319.0,292.0,20475.0,4648.0,710.0,,,
319.0,292.0,20475.0,-292.0,6115.0,,,
319.0,408.0,8330.0,5427.0,5950.0,,,
319.0,408.0,8330.0,-408.0,2380.0,,,
319.0,616.0,78.0,4315.0,50.0,,,
319.0,616.0,78.0,-616.0,28.0,,,
319.0,683.0,463.0,2388.0,305.0,,,
319.0,683.0,463.0,-683.0,158.0,,,
319.0,714.0,315.0,9534.0,225.0,,,
319.0,714.0,315.0,-714.0,90.0,,,
319.0,721.0,1372.0,-721.0,1372.0,,,
321.0,188.0,142400.0,-188.0,142400.0,,,
321.0,291.0,14.0,-291.0,14.0,,,
322.0,144.0,361.0,3142.0,0.0,,,
322.0,144.0,361.0,-144.0,361.0,,,
322.0,292.0,15376.0,3007.0,0.0,,,
322.0,292.0,15376.0,-292.0,15376.0,,,
322.0,400.0,99348.0,2143.0,0.0,,,
322.0,400.0,99348.0,-400.0,99348.0,,,
322.0,403.0,21106.0,2149.0,0.0,,,
322.0,403.0,21106.0,-403.0,21106.0,,,
322.0,451.0,27490.0,2067.0,0.0,,,
322.0,451.0,27490.0,-451.0,27490.0,,,
322.0,677.0,5032.0,2017.0,0.0,,,
322.0,677.0,5032.0,-677.0,5032.0,,,
322.0,692.0,1008.0,2269.0,0.0,,,
322.0,692.0,1008.0,-692.0,1008.0,,,
324.0,292.0,705.0,3803.0,698.0,,,
324.0,292.0,705.0,-292.0,7.0,,,
324.0,400.0,135121.0,3494.0,133783.0,,,
324.0,400.0,135121.0,-400.0,1338.0,,,
330.0,853.0,30110.0,4893.0,0.0,,,
330.0,853.0,30110.0,-853.0,30110.0,,,
331.0,188.0,458159.0,-188.0,458159.0,,,
332.0,112.0,700.0,-112.0,700.0,,,
332.0,292.0,112800.0,-292.0,112800.0,,,
332.0,400.0,154000.0,-400.0,154000.0,,,
332.0,403.0,188200.0,-403.0,188200.0,,,
332.0,451.0,85300.0,-451.0,85300.0,,,
332.0,677.0,41200.0,-677.0,41200.0,,,
333.0,91.0,300.0,-91.0,300.0,,,
333.0,292.0,115401.0,-292.0,115401.0,,,
333.0,408.0,85038.0,-408.0,85038.0,,,
333.0,610.0,20503.0,-610.0,20503.0,,,
333.0,616.0,1536.0,-616.0,1536.0,,,
333.0,617.0,9867.0,-617.0,9867.0,,,
336.0,400.0,2146490.0,1472.0,84427.0,,,
336.0,400.0,2146490.0,3524.0,1322545.0,,,
336.0,400.0,2146490.0,3964.0,8960.0,,,
336.0,400.0,2146490.0,-400.0,730558.0,,,
336.0,403.0,207426.0,2526.0,8187.0,,,
336.0,403.0,207426.0,9545.0,104339.0,,,
336.0,403.0,207426.0,-403.0,94900.0,,,
336.0,451.0,5196.0,9538.0,5170.0,,,
336.0,451.0,5196.0,-451.0,26.0,,,
336.0,677.0,199.0,3216.0,198.0,,,
336.0,677.0,199.0,-677.0,1.0,,,
337.0,821.0,22644.0,2337.0,0.0,,,
337.0,821.0,22644.0,-821.0,22644.0,,,
339.0,144.0,207.0,-144.0,207.0,,,
339.0,292.0,5104.0,-292.0,5104.0,,,
339.0,400.0,6204.0,-400.0,6204.0,,,
339.0,451.0,396.0,-451.0,396.0,,,
339.0,677.0,3081.0,-677.0,3081.0,,,
339.0,692.0,211.0,-692.0,211.0,,,
343.0,188.0,96300.0,-188.0,96300.0,,,
345.0,859.0,34906.0,2912.0,10284.0,,,
345.0,859.0,34906.0,4590.0,22044.0,,,
345.0,859.0,34906.0,-859.0,2578.0,,,
346.0,112.0,6839.0,4835.0,1792.0,,,
346.0,112.0,6839.0,9639.0,2742.0,,,
346.0,112.0,6839.0,-112.0,2305.0,,,
346.0,113.0,307.0,4989.0,208.0,,,
346.0,113.0,307.0,-113.0,99.0,,,
346.0,292.0,203267.0,1593.0,83648.0,,,
346.0,292.0,203267.0,2676.0,2575.0,,,
346.0,292.0,203267.0,3007.0,0.0,,,
346.0,292.0,203267.0,4946.0,5011.0,,,
346.0,292.0,203267.0,5018.0,1630.0,,,
346.0,292.0,203267.0,-292.0,110403.0,,,
346.0,400.0,55427.0,1474.0,1173.0,,,
346.0,400.0,55427.0,2472.0,414.0,,,
346.0,400.0,55427.0,2675.0,360.0,,,
346.0,400.0,55427.0,3524.0,31600.0,,,
346.0,400.0,55427.0,-400.0,21880.0,,,
346.0,451.0,200829.0,2067.0,0.0,,,
346.0,451.0,200829.0,4850.0,13374.0,,,
346.0,451.0,200829.0,4913.0,10270.0,,,
346.0,451.0,200829.0,9541.0,100684.0,,,
346.0,451.0,200829.0,9543.0,7148.0,,,
346.0,451.0,200829.0,-451.0,69353.0,,,
346.0,692.0,112499.0,2269.0,0.0,,,
346.0,692.0,112499.0,3794.0,111386.0,,,
346.0,692.0,112499.0,-692.0,1113.0,,,
347.0,147.0,2878.0,-147.0,2878.0,,,
347.0,292.0,139700.0,4946.0,1864.0,,,
347.0,292.0,139700.0,9011.0,93133.0,,,
347.0,292.0,139700.0,354713.0,7864.0,,,
347.0,292.0,139700.0,-292.0,36839.0,,,
347.0,408.0,14885.0,3633.0,10632.0,,,
347.0,408.0,14885.0,-408.0,4253.0,,,
347.0,410.0,89033.0,10013.0,65951.0,,,
347.0,410.0,89033.0,-410.0,23082.0,,,
348.0,294.0,28603.0,2305.0,28603.0,,,
348.0,294.0,28603.0,-294.0,0.0,,,
349.0,847.0,22815.0,4121.0,0.0,,,
349.0,847.0,22815.0,-847.0,22815.0,,,
350.0,294.0,45365.0,2305.0,45365.0,,,
350.0,294.0,45365.0,-294.0,0.0,,,
353.0,292.0,25184.0,-292.0,25184.0,,,
353.0,400.0,116941.0,-400.0,116941.0,,,
353.0,451.0,932.0,-451.0,932.0,,,
356.0,886.0,8771.0,4962.0,5325.0,,,
356.0,886.0,8771.0,-886.0,3446.0,,,
358.0,112.0,4140.0,2076.0,0.0,,,
358.0,112.0,4140.0,4674.0,0.0,,,
358.0,112.0,4140.0,-112.0,4140.0,,,
358.0,292.0,179750.0,3007.0,0.0,,,
358.0,292.0,179750.0,-292.0,179750.0,,,
358.0,400.0,297100.0,2143.0,0.0,,,
358.0,400.0,297100.0,-400.0,297100.0,,,
358.0,403.0,251100.0,2149.0,0.0,,,
358.0,403.0,251100.0,-403.0,251100.0,,,
358.0,451.0,68269.0,2067.0,0.0,,,
358.0,451.0,68269.0,-451.0,68269.0,,,
358.0,677.0,80610.0,2017.0,0.0,,,
358.0,677.0,80610.0,-677.0,80610.0,,,
360.0,400.0,606437.0,1474.0,23637.0,,,
360.0,400.0,606437.0,3524.0,343785.0,,,
360.0,400.0,606437.0,-400.0,239015.0,,,
365.0,294.0,52011.0,2305.0,0.0,,,
365.0,294.0,52011.0,-294.0,52011.0,,,
368.0,292.0,47035.0,3806.0,46569.0,,,
368.0,292.0,47035.0,-292.0,466.0,,,
368.0,400.0,908968.0,3494.0,899968.0,,,
368.0,400.0,908968.0,-400.0,9000.0,,,
377.0,147.0,291.0,-147.0,291.0,,,
377.0,292.0,29025.0,4352.0,19350.0,,,
377.0,292.0,29025.0,4648.0,650.0,,,
377.0,292.0,29025.0,-292.0,9025.0,,,
377.0,408.0,29770.0,5427.0,21264.0,,,
377.0,408.0,29770.0,-408.0,8506.0,,,
377.0,617.0,712.0,1092.0,450.0,,,
377.0,617.0,712.0,-617.0,262.0,,,
380.0,400.0,1654190.0,1450.0,88517.0,,,
380.0,400.0,1654190.0,1474.0,61299.0,,,
380.0,400.0,1654190.0,2472.0,3486.0,,,
380.0,400.0,1654190.0,2606.0,152960.0,,,
380.0,400.0,1654190.0,3501.0,356232.0,,,
380.0,400.0,1654190.0,3778.0,60365.0,,,
380.0,400.0,1654190.0,3964.0,23102.0,,,
380.0,400.0,1654190.0,-400.0,908229.0,,,
381.0,128.0,66130.0,-128.0,66130.0,,,
381.0,516.0,3654.0,-516.0,3654.0,,,
384.0,859.0,103270.0,2912.0,27900.0,,,
384.0,859.0,103270.0,4590.0,68112.0,,,
384.0,859.0,103270.0,-859.0,7258.0,,,
385.0,859.0,40280.0,4615.0,264.0,,,
385.0,859.0,40280.0,-859.0,40016.0,,,
387.0,400.0,1258563.0,3494.0,1246102.0,,,
387.0,400.0,1258563.0,-400.0,12461.0,,,
393.0,112.0,800.0,-112.0,800.0,,,
393.0,292.0,100100.0,-292.0,100100.0,,,
393.0,400.0,186400.0,-400.0,186400.0,,,
393.0,403.0,233500.0,-403.0,233500.0,,,
393.0,451.0,109000.0,-451.0,109000.0,,,
393.0,677.0,49100.0,-677.0,49100.0,,,
396.0,853.0,47522.0,4893.0,47522.0,,,
396.0,853.0,47522.0,-853.0,0.0,,,
405.0,292.0,11390.0,3007.0,0.0,,,
405.0,292.0,11390.0,-292.0,11390.0,,,
405.0,400.0,122384.0,2143.0,0.0,,,
405.0,400.0,122384.0,-400.0,122384.0,,,
405.0,451.0,6335.0,2067.0,0.0,,,
405.0,451.0,6335.0,-451.0,6335.0,,,
405.0,677.0,4880.0,2017.0,0.0,,,
405.0,677.0,4880.0,-677.0,4880.0,,,
406.0,821.0,12375.0,2337.0,0.0,,,
406.0,821.0,12375.0,-821.0,12375.0,,,
407.0,173.0,92050.0,1066.0,92050.0,,,
407.0,173.0,92050.0,-173.0,0.0,,,
407.0,228.0,216359.0,1702.0,216360.0,,,
407.0,228.0,216359.0,-228.0,-1.0,,,
407.0,292.0,273.0,3007.0,273.0,,,
407.0,292.0,273.0,-292.0,0.0,,,
407.0,717.0,183.0,-717.0,183.0,,,
408.0,886.0,63329.0,9626.0,12193.0,,,
408.0,886.0,63329.0,9627.0,10987.0,,,
408.0,886.0,63329.0,9628.0,9816.0,,,
408.0,886.0,63329.0,9629.0,3176.0,,,
408.0,886.0,63329.0,9654.0,527.0,,,
408.0,886.0,63329.0,9655.0,1259.0,,,
408.0,886.0,63329.0,-886.0,25371.0,,,
411.0,112.0,425.0,4988.0,312.0,,,
411.0,112.0,425.0,-112.0,113.0,,,
411.0,292.0,184359.0,3249.0,2140.0,,,
411.0,292.0,184359.0,3615.0,950.0,,,
411.0,292.0,184359.0,3807.0,84370.0,,,
411.0,292.0,184359.0,3811.0,5240.0,,,
411.0,292.0,184359.0,4506.0,490.0,,,
411.0,292.0,184359.0,4553.0,5730.0,,,
411.0,292.0,184359.0,4853.0,9580.0,,,
411.0,292.0,184359.0,4946.0,6930.0,,,
411.0,292.0,184359.0,-292.0,68929.0,,,
411.0,400.0,20.0,406068.0,20.0,,,
411.0,400.0,20.0,-400.0,0.0,,,
412.0,400.0,1549100.0,-400.0,1549100.0,,,
412.0,888.0,650.0,-888.0,650.0,,,
417.0,755.0,134490.0,-755.0,134490.0,,,
419.0,88.0,1808.0,-88.0,1808.0,,,
419.0,147.0,5633.0,-147.0,5633.0,,,
419.0,292.0,239416.0,1356.0,2067.0,,,
419.0,292.0,239416.0,3615.0,2974.0,,,
419.0,292.0,239416.0,5999.0,47227.0,,,
419.0,292.0,239416.0,9015.0,6738.0,,,
419.0,292.0,239416.0,9017.0,77860.0,,,
419.0,292.0,239416.0,9091.0,27785.0,,,
419.0,292.0,239416.0,-292.0,74765.0,,,
419.0,408.0,33637.0,6026.0,16698.0,,,
419.0,408.0,33637.0,6027.0,7328.0,,,
419.0,408.0,33637.0,-408.0,9611.0,,,
419.0,410.0,68136.0,5523.0,717.0,,,
419.0,410.0,68136.0,5538.0,21933.0,,,
419.0,410.0,68136.0,5558.0,27820.0,,,
419.0,410.0,68136.0,-410.0,17666.0,,,
419.0,714.0,192.0,9234.0,160.0,,,
419.0,714.0,192.0,-714.0,32.0,,,
420.0,112.0,4910.0,4835.0,2692.0,,,
420.0,112.0,4910.0,9639.0,564.0,,,
420.0,112.0,4910.0,-112.0,1654.0,,,
420.0,113.0,53.0,4989.0,36.0,,,
